Date,Open,High,Low,Close,Adj Close,Volume
2013-05-30,173.0,173.210007,171.139999,171.559998,167.120804,29112
2013-05-31,172.860001,173.5,172.529999,173.149994,168.669632,12702
2013-06-03,171.979996,171.979996,170.970001,171.0,166.575302,13468
2013-06-04,169.899994,169.899994,168.800003,169.589996,165.201797,20677
2013-06-05,170.100006,171.309998,170.100006,170.729996,166.312225,10109
2013-06-06,171.5,172.399994,171.229996,172.380005,167.919556,20099
2013-06-07,171.990005,172.710007,171.440002,172.360001,167.90004,14226
2013-06-11,175.720001,176.460007,175.300003,176.149994,171.592041,11878
2013-06-12,174.399994,174.940002,173.080002,174.399994,169.887283,35161
2013-06-13,172.5,172.5,170.089996,170.089996,165.688858,105641
2013-06-14,172.119995,172.449997,171.649994,172.0,167.549408,14506
2013-06-17,172.0,172.0,171.0,171.25,166.818787,10175
2013-06-18,173.300003,174.350006,173.050003,174.339996,169.828873,11667
2013-06-19,175.520004,176.779999,175.380005,175.699997,171.153702,13564
2013-06-20,175.960007,177.559998,175.960007,177.410004,172.819443,18249
2013-06-21,175.0,175.0,174.100006,174.850006,170.325668,15203
2013-06-24,174.449997,174.449997,173.339996,173.770004,169.273605,13197
2013-06-25,172.0,172.460007,171.589996,171.75,167.305893,10747
2013-06-26,173.0,173.0,172.5,172.600006,168.191193,20137
2013-06-27,173.990005,173.990005,172.919998,173.990005,169.5457,15029
2013-06-28,175.0,175.860001,175.0,175.509995,171.026947,37875
2013-07-01,176.050003,176.179993,175.070007,175.639999,171.15361,9476
2013-07-02,175.520004,177.559998,175.5,177.300003,172.77121,34034
2013-07-03,177.300003,178.410004,176.800003,178.380005,173.823608,10711
2013-07-04,178.5,179.029999,178.199997,178.610001,174.047668,15716
2013-07-05,180.0,180.199997,179.080002,179.600006,175.012451,26688
2013-07-08,181.220001,182.080002,181.220001,181.460007,176.824982,11174
2013-07-09,182.0,182.070007,181.0,181.199997,176.571548,19788
2013-07-10,182.350006,182.350006,179.699997,180.100006,175.499649,21937
2013-07-11,182.169998,182.350006,180.770004,181.149994,176.522858,16953
2013-07-12,182.5,184.330002,182.5,183.789993,179.095413,15674
2013-07-15,185.639999,186.220001,185.289993,185.289993,180.557129,11217
2013-07-16,186.100006,186.100006,184.360001,184.490005,179.777542,13559
2013-07-17,183.309998,183.380005,182.139999,183.289993,178.608124,16048
2013-07-18,183.300003,184.369995,182.740005,184.050003,179.34877,9389
2013-07-19,185.0,185.100006,184.0,184.139999,179.436401,8162
2013-07-22,185.089996,185.839996,184.869995,185.229996,180.498596,10492
2013-07-23,185.0,185.0,184.070007,184.949997,180.225739,13849
2013-07-24,184.149994,184.649994,183.289993,184.649994,179.933472,12742
2013-07-25,186.0,186.029999,185.0,185.0,180.274414,13671
2013-07-26,184.699997,184.699997,183.429993,183.75,179.056473,14204
2013-07-29,184.270004,184.270004,183.320007,183.809998,179.114944,8954
2013-07-30,185.380005,187.880005,185.089996,187.850006,183.051666,11823
2013-07-31,187.839996,189.029999,187.600006,188.419998,183.607071,23920
2013-08-01,190.399994,192.0,189.899994,190.470001,185.604721,26591
2013-08-02,191.800003,193.389999,191.800003,193.110001,188.177307,18642
2013-08-05,193.649994,194.199997,193.009995,193.009995,188.07991,19253
2013-08-06,193.089996,193.089996,190.850006,191.0,186.121246,39542
2013-08-07,190.800003,190.830002,189.949997,190.350006,185.487885,17427
2013-08-08,190.199997,190.199997,188.0,188.0,183.197876,10327
2013-08-09,188.0,188.0,186.970001,187.809998,183.012695,25342
2013-08-12,186.229996,186.229996,184.5,184.820007,180.099121,16479
2013-08-13,186.399994,187.309998,186.220001,186.779999,182.009064,18425
2013-08-14,187.009995,187.929993,187.0,187.399994,182.613174,10847
2013-08-15,186.410004,186.410004,184.520004,184.520004,179.806778,15260
2013-08-16,184.350006,184.350006,182.369995,182.419998,177.760376,19234
2013-08-19,182.0,182.0,180.610001,181.089996,176.464325,9929
2013-08-20,181.699997,183.399994,181.699997,183.0,178.325577,10571
2013-08-21,183.259995,184.490005,183.259995,184.490005,179.777542,169955
2013-08-22,184.130005,184.369995,183.080002,183.75,179.056473,11793
2013-08-23,185.229996,185.789993,185.139999,185.610001,180.868896,8226
2013-08-26,185.75,186.139999,185.75,185.919998,181.171021,17734
2013-08-27,186.0,186.0,185.300003,186.0,181.248962,154734
2013-08-28,185.0,185.0,183.470001,184.600006,179.884766,165831
2013-08-29,184.600006,184.600006,183.279999,183.309998,178.627655,17191
2013-08-30,183.899994,185.639999,183.899994,185.059998,180.332947,9436
2013-09-02,185.389999,185.710007,184.490005,184.979996,180.255066,49843
2013-09-03,184.910004,185.259995,183.770004,184.279999,179.572891,20528
2013-09-04,183.0,183.0,181.5,182.139999,177.487518,45817
2013-09-05,182.5,182.550003,181.639999,182.389999,177.731186,14936
2013-09-06,182.300003,183.160004,182.100006,182.699997,178.033249,9894
2013-09-09,182.699997,182.699997,181.539993,182.199997,177.546021,9999
2013-09-10,183.600006,183.600006,181.759995,181.759995,177.117264,9310
2013-09-11,181.759995,183.0,181.759995,183.0,178.325577,14353
2013-09-12,183.289993,184.339996,182.300003,184.339996,179.631393,11963
2013-09-13,184.339996,184.339996,183.580002,183.800003,179.105164,6533
2013-09-16,185.490005,185.490005,184.210007,184.850006,180.128311,7739
2013-09-17,184.5,184.5,183.449997,183.779999,179.085632,14337
2013-09-18,183.75,184.979996,183.75,184.440002,179.72879,4853
2013-09-19,184.479996,184.479996,183.089996,183.880005,179.183075,72264
2013-09-20,184.0,184.589996,184.0,184.300003,179.592377,18387
2013-09-23,183.990005,184.199997,183.179993,183.470001,178.7836,16444
2013-09-24,182.990005,182.990005,182.100006,182.580002,177.973312,15250
2013-09-25,182.5,182.710007,181.880005,182.369995,177.768555,13183
2013-09-26,182.369995,182.369995,181.509995,182.0,177.407852,16028
2013-09-27,183.360001,183.360001,182.240005,182.589996,177.982956,13096
2013-09-30,181.830002,182.0,181.309998,181.5,176.920456,7618
2013-10-01,180.660004,182.309998,180.100006,180.330002,175.779984,12742
2013-10-02,181.539993,182.050003,181.130005,181.669998,177.086212,17093
2013-10-03,180.789993,181.0,180.160004,180.600006,176.043198,21271
2013-10-04,179.5,179.5,178.070007,178.070007,173.577026,11189
2013-10-07,178.509995,179.589996,178.509995,179.360001,174.834442,6472
2013-10-08,178.5,178.789993,178.0,178.139999,173.645264,15073
2013-10-09,177.5,177.550003,176.740005,177.100006,172.6315,11835
2013-10-10,176.5,178.100006,176.369995,178.100006,173.606308,15926
2013-10-11,180.199997,180.300003,179.369995,179.600006,175.068451,31322
2013-10-14,179.610001,180.660004,179.610001,179.699997,175.165924,15030
2013-10-15,180.75,181.649994,180.550003,180.690002,176.130905,27337
2013-10-16,180.490005,180.860001,179.710007,180.270004,175.721558,17596
2013-10-17,181.699997,181.699997,180.929993,181.229996,176.657318,24081
2013-10-18,181.740005,182.0,181.25,182.0,177.407852,16663
2013-10-21,181.990005,182.220001,181.399994,181.539993,176.959488,25454
2013-10-22,181.899994,182.229996,181.429993,181.479996,176.900986,19962
2013-10-23,181.600006,182.679993,180.679993,182.199997,177.602829,12922
2013-10-24,182.25,182.949997,182.25,182.949997,178.333923,30920
2013-10-25,183.880005,184.320007,183.270004,183.289993,178.665298,64873
2013-10-28,184.100006,185.0,184.100006,184.910004,180.244492,58814
2013-10-29,186.0,186.850006,185.800003,186.850006,182.135498,17778
2013-10-30,187.649994,188.649994,187.649994,187.850006,183.11026,16015
2013-10-31,187.479996,187.5,186.149994,186.570007,181.862564,14132
2013-11-01,187.100006,187.649994,186.520004,186.630005,181.921082,9228
2013-11-04,187.050003,187.809998,186.800003,187.160004,182.437653,13586
2013-11-05,187.570007,187.940002,187.0,187.899994,183.158981,7056
2013-11-06,187.0,187.490005,186.669998,187.490005,182.759384,11977
2013-11-07,187.0,188.0,186.5,187.990005,183.246735,10427
2013-11-08,187.649994,187.649994,186.179993,186.600006,181.8918,20919
2013-11-11,187.899994,190.5,187.899994,189.779999,184.991531,6717
2013-11-12,190.0,191.369995,190.0,191.020004,186.200287,25598
2013-11-13,191.020004,192.089996,190.669998,190.75,185.937088,13118
2013-11-14,192.080002,192.649994,191.699997,192.580002,187.720932,14285
2013-11-15,193.0,194.130005,193.0,193.100006,188.227798,12616
2013-11-18,193.199997,193.740005,192.470001,192.630005,187.769699,7952
2013-11-19,192.630005,193.199997,192.190002,192.320007,187.467484,11128
2013-11-20,191.0,191.580002,191.0,191.539993,186.707184,23243
2013-11-21,192.0,193.240005,192.0,192.050003,187.204254,10443
2013-11-22,195.550003,197.399994,195.550003,197.300003,192.321808,8899
2013-11-25,198.199997,199.470001,198.169998,198.899994,193.881439,14497
2013-11-26,198.729996,198.729996,197.830002,198.220001,193.218643,14105
2013-11-27,198.899994,200.0,198.899994,199.770004,194.729492,11532
2013-11-28,200.0,200.949997,199.410004,200.100006,195.051224,15217
2013-11-29,200.149994,201.710007,200.149994,200.339996,195.285126,18757
2013-12-02,200.300003,200.449997,198.850006,199.039993,194.017899,11144
2013-12-03,198.889999,200.380005,198.889999,200.380005,195.324112,9532
2013-12-04,198.419998,200.0,197.729996,199.75,194.710037,30102
2013-12-05,200.059998,200.380005,199.690002,199.800003,194.758759,9743
2013-12-06,198.639999,199.449997,198.589996,199.449997,194.417557,51461
2013-12-09,200.199997,200.610001,199.649994,200.610001,195.548325,111829
2013-12-10,200.960007,201.160004,200.399994,200.940002,195.870026,16894
2013-12-11,199.240005,199.630005,199.050003,199.289993,194.261581,11336
2013-12-12,198.889999,199.289993,198.429993,198.619995,193.608597,15399
2013-12-13,199.960007,201.0,199.960007,200.800003,195.73349,27562
2013-12-16,200.199997,203.429993,198.649994,199.139999,194.115433,29906
2013-12-17,201.600006,201.75,201.0,201.389999,196.308655,7975
2013-12-18,202.0,202.050003,201.300003,201.979996,196.883743,6003
2013-12-19,206.520004,207.139999,206.100006,206.520004,201.309219,22374
2013-12-20,206.100006,206.610001,205.679993,206.130005,200.929031,19451
2013-12-23,206.889999,207.080002,206.220001,206.600006,201.456406,18830
2013-12-24,206.300003,206.699997,205.550003,206.0,200.871338,28450
2013-12-27,207.660004,208.600006,207.660004,208.009995,202.831253,4396
2013-12-30,208.550003,209.690002,208.520004,208.520004,203.328629,4799
2013-12-31,207.880005,207.880005,207.100006,207.100006,201.94397,9415
2014-01-02,208.639999,209.929993,208.5,208.899994,203.699097,5639
2014-01-03,207.5,207.570007,205.0,205.0,199.89624,11340
2014-01-06,206.0,206.0,204.910004,205.649994,200.530029,8295
2014-01-07,204.990005,206.029999,204.610001,205.850006,200.725082,23687
2014-01-08,207.899994,207.899994,206.699997,206.75,201.602676,7336
2014-01-09,208.130005,208.300003,207.220001,208.050003,202.8703,7478
2014-01-10,208.0,208.25,207.679993,207.740005,202.567993,8180
2014-01-13,206.75,206.75,204.5,204.529999,199.437927,26499
2014-01-14,202.669998,203.070007,202.0,202.649994,197.60466,70139
2014-01-15,206.0,207.300003,205.919998,207.110001,201.953705,11501
2014-01-16,208.339996,211.160004,208.330002,210.860001,205.610291,14222
2014-01-17,210.660004,210.660004,209.729996,210.169998,204.937485,7301
2014-01-20,210.869995,210.869995,210.0,210.529999,205.288559,9581
2014-01-21,210.0,210.690002,209.729996,210.690002,205.444611,14581
2014-01-22,210.850006,210.850006,208.809998,209.360001,204.147675,13388
2014-01-23,209.660004,210.429993,209.630005,210.020004,204.791214,14235
2014-01-24,210.119995,211.130005,209.779999,210.770004,205.522598,12459
2014-01-28,205.75,205.75,204.300003,204.419998,199.330643,177184
2014-01-29,206.25,206.369995,205.279999,205.809998,200.686096,10493
2014-01-30,204.990005,205.300003,204.300003,205.220001,200.110779,15304
2014-01-31,205.169998,205.169998,204.080002,204.550003,199.457428,16057
2014-02-03,204.490005,205.529999,204.369995,205.259995,200.14975,12071
2014-02-04,202.889999,202.889999,197.449997,197.789993,192.865738,25188
2014-02-05,197.990005,197.990005,197.119995,197.440002,192.524445,36649
2014-02-06,197.259995,197.440002,196.309998,196.860001,191.958847,20479
2014-02-07,198.300003,199.839996,198.300003,199.649994,194.679398,23936
2014-02-10,202.190002,202.570007,201.830002,202.419998,197.380508,12138
2014-02-11,202.550003,202.619995,201.110001,201.630005,196.610138,17868
2014-02-12,202.990005,203.190002,201.929993,202.279999,197.243912,23079
2014-02-13,203.5,205.289993,203.0,204.690002,199.593933,11411
2014-02-14,205.160004,205.160004,203.830002,203.830002,198.755356,24750
2014-02-17,204.009995,204.919998,204.009995,204.410004,199.320923,9674
2014-02-18,205.0,205.399994,204.070007,204.759995,199.662155,17287
2014-02-19,205.389999,206.0,205.119995,205.509995,200.393555,7558
2014-02-20,205.110001,205.220001,204.639999,204.979996,199.876724,13138
2014-02-21,205.5,206.839996,205.449997,206.619995,201.475891,11942
2014-02-24,206.5,207.070007,205.720001,206.0,200.871338,19564
2014-02-25,206.009995,206.419998,205.729996,206.059998,200.929871,9440
2014-02-26,206.649994,207.740005,206.649994,207.440002,202.275482,22668
2014-02-27,208.199997,208.529999,208.110001,208.389999,203.201859,21001
2014-02-28,208.75,209.169998,208.25,208.940002,203.738113,24178
2014-03-03,209.979996,209.979996,208.169998,208.660004,203.465057,8320
2014-03-04,208.25,208.960007,207.789993,208.729996,203.53334,27137
2014-03-05,210.0,211.009995,209.919998,210.570007,205.327545,11704
2014-03-06,210.630005,210.630005,209.179993,209.850006,204.625534,11008
2014-03-07,208.850006,208.899994,208.070007,208.539993,203.348099,23975
2014-03-10,209.309998,209.309998,208.75,209.089996,203.884369,6685
2014-03-11,209.660004,210.190002,209.5,209.649994,204.430481,8842
2014-03-12,209.699997,210.179993,209.639999,209.899994,204.674225,6359
2014-03-13,209.899994,209.899994,208.190002,208.440002,203.250626,68306
2014-03-14,208.440002,208.440002,206.399994,206.929993,201.778168,18171
2014-03-17,206.509995,206.509995,204.800003,204.880005,199.779236,13338
2014-03-18,206.380005,206.990005,205.970001,206.779999,201.631958,16837
2014-03-19,207.0,207.460007,206.699997,207.080002,201.924469,12358
2014-03-20,207.770004,208.580002,207.5,207.759995,202.58754,31027
2014-03-21,209.259995,209.429993,208.339996,208.729996,203.53334,7931
2014-03-24,207.550003,207.919998,207.0,207.020004,201.865967,9377
2014-03-25,206.5,206.5,205.080002,205.630005,200.567551,19055
2014-03-26,205.509995,205.539993,204.559998,204.600006,199.562897,12339
2014-03-27,202.350006,202.369995,201.550003,201.830002,196.861115,14557
2014-03-28,201.5,201.5,200.070007,200.800003,195.856491,26427
2014-03-31,202.0,203.380005,202.0,203.300003,198.294952,14678
2014-04-01,203.449997,203.580002,202.589996,203.289993,198.285172,13791
2014-04-02,204.5,205.850006,204.5,205.399994,200.343216,14526
2014-04-03,206.210007,206.389999,205.509995,206.199997,201.123581,45844
2014-04-04,205.919998,206.440002,205.869995,206.229996,201.152756,13812
2014-04-07,202.520004,202.520004,201.660004,202.0,197.026901,15537
2014-04-08,200.690002,200.690002,200.0,200.240005,195.310303,25897
2014-04-09,199.399994,199.759995,198.550003,198.660004,193.76915,20059
2014-04-10,200.990005,201.199997,199.639999,199.929993,195.007919,24662
2014-04-11,196.839996,197.199997,196.089996,196.979996,192.130524,21938
2014-04-14,195.070007,195.160004,194.100006,194.520004,189.731064,25239
2014-04-15,195.539993,196.419998,195.539993,196.240005,191.408737,9896
2014-04-16,198.789993,199.339996,198.669998,199.25,194.34465,17656
2014-04-17,199.630005,199.789993,198.949997,199.600006,194.68605,12506
2014-04-22,201.380005,201.710007,201.070007,201.410004,196.451477,14911
2014-04-23,201.75,204.130005,201.720001,203.949997,198.928894,24042
2014-04-24,204.320007,204.479996,203.789993,203.960007,198.93869,9432
2014-04-28,202.350006,202.619995,202.149994,202.389999,197.407303,8608
2014-04-29,204.0,204.490005,203.800003,204.399994,199.367874,7434
2014-04-30,203.619995,203.759995,202.960007,203.0,198.00235,10140
2014-05-01,204.389999,204.389999,203.770004,204.080002,199.055695,11829
2014-05-02,204.380005,204.699997,204.300003,204.5,199.465408,5229
2014-05-05,204.570007,204.570007,203.800003,204.0,198.977707,27624
2014-05-06,204.259995,204.539993,203.649994,204.300003,199.270248,16678
2014-05-07,203.75,203.75,201.0,201.179993,196.227097,13743
2014-05-08,203.190002,203.190002,201.460007,201.460007,196.500259,10907
2014-05-09,201.460007,202.020004,201.460007,201.869995,196.900101,6877
2014-05-12,202.880005,202.880005,202.210007,202.210007,197.231781,6487
2014-05-13,204.160004,204.710007,204.160004,204.710007,199.670242,9353
2014-05-14,204.600006,204.600006,203.410004,203.410004,198.402252,14825
2014-05-15,203.710007,203.710007,202.850006,202.869995,197.875519,10397
2014-05-16,201.809998,201.809998,201.220001,201.429993,196.470932,10111
2014-05-19,201.949997,202.410004,201.949997,202.229996,197.251251,6803
2014-05-20,203.339996,204.580002,203.25,204.360001,199.328827,8335
2014-05-21,204.339996,204.449997,204.039993,204.410004,199.37764,56883
2014-05-22,205.690002,206.240005,205.520004,205.860001,200.791885,17948
2014-05-23,206.649994,206.929993,206.350006,206.350006,201.269882,11827
2014-05-26,207.199997,207.589996,207.179993,207.589996,202.479309,12441
2014-05-27,207.440002,207.580002,207.270004,207.300003,202.196472,8433
2014-05-28,207.850006,208.389999,207.850006,208.089996,202.96701,13359
2014-05-29,209.360001,209.360001,207.649994,207.869995,202.752411,23853
2014-05-30,207.889999,207.979996,207.169998,207.5,202.391495,12225
2014-06-02,208.960007,209.759995,208.240005,209.470001,204.313049,11490
2014-06-03,210.0,210.0,208.949997,209.080002,203.932632,9748
2014-06-04,209.690002,209.690002,208.75,209.0,203.854568,15742
2014-06-05,209.960007,210.0,209.130005,209.479996,204.322784,13993
2014-06-06,210.0,210.050003,209.509995,210.0,204.829956,7729
2014-06-10,210.479996,210.800003,209.690002,209.690002,204.527573,13329
2014-06-11,210.570007,210.570007,209.520004,209.75,204.586151,28055
2014-06-12,209.660004,209.669998,208.990005,209.240005,204.088715,23070
2014-06-13,207.190002,207.320007,206.660004,207.059998,201.962372,17272
2014-06-16,207.240005,207.830002,206.889999,207.050003,201.952621,10849
2014-06-17,208.070007,209.339996,208.070007,209.149994,204.000885,7495
2014-06-18,210.0,210.259995,209.720001,209.800003,204.634872,10367
2014-06-19,210.880005,210.880005,209.940002,210.350006,205.171387,7131
2014-06-20,210.5,210.520004,209.800003,210.059998,204.888519,8767
2014-06-23,211.199997,211.389999,210.059998,210.059998,204.888519,16334
2014-06-24,210.070007,210.070007,209.559998,210.0,204.893005,16217
2014-06-25,209.830002,209.929993,209.080002,209.179993,204.092911,7994
2014-06-26,209.600006,209.600006,208.820007,209.309998,204.219757,9281
2014-06-27,209.0,209.050003,207.779999,208.089996,203.029434,17717
2014-06-30,209.25,209.800003,209.080002,209.080002,203.995331,36586
2014-07-01,209.199997,209.690002,208.690002,208.699997,203.624573,13462
2014-07-02,209.490005,210.089996,209.029999,209.960007,204.853958,11251
2014-07-03,210.869995,211.75,210.199997,211.660004,206.512619,29943
2014-07-04,213.080002,213.5,212.889999,212.899994,207.722427,9458
2014-07-07,213.059998,213.589996,212.899994,212.960007,207.781052,9426
2014-07-08,212.820007,212.820007,211.580002,211.75,206.600403,10636
2014-07-09,210.889999,210.889999,210.300003,210.75,205.624725,14027
2014-07-10,210.679993,211.139999,210.259995,211.0,205.868668,7692
2014-07-11,210.979996,210.979996,210.179993,210.5,205.380814,9674
2014-07-14,211.070007,211.539993,210.800003,211.160004,206.024765,13061
2014-07-15,211.619995,212.179993,211.619995,212.100006,206.941895,14485
2014-07-16,212.380005,212.919998,212.080002,212.800003,207.624908,8850
2014-07-17,212.800003,212.800003,211.990005,211.990005,206.834579,16132
2014-07-18,210.860001,210.910004,210.229996,210.449997,205.332047,12132
2014-07-21,211.649994,212.029999,211.570007,211.600006,206.454056,7489
2014-07-22,212.0,212.020004,211.539993,211.679993,206.53212,8562
2014-07-23,212.300003,212.460007,211.190002,211.25,206.11261,12020
2014-07-24,212.25,212.25,211.070007,211.429993,206.288162,30744
2014-07-25,212.169998,212.449997,211.919998,212.339996,207.176041,10977
2014-07-28,211.399994,211.899994,211.350006,211.740005,206.590668,11548
2014-07-29,211.509995,212.009995,211.509995,211.940002,206.785767,7435
2014-07-30,211.679993,211.679993,211.259995,211.550003,206.405273,11307
2014-07-31,212.350006,213.0,212.350006,212.529999,207.36145,23670
2014-08-01,209.899994,209.899994,209.139999,209.5,204.40509,14028
2014-08-04,208.369995,208.729996,208.100006,208.679993,203.605087,25299
2014-08-05,209.399994,209.399994,208.559998,208.559998,203.488007,13496
2014-08-06,208.020004,208.020004,207.419998,207.839996,202.785507,15257
2014-08-07,207.339996,209.070007,206.850006,209.050003,203.966125,16572
2014-08-08,207.990005,207.990005,206.440002,206.850006,201.819565,23214
2014-08-11,209.5,209.910004,209.300003,209.899994,204.795395,9215
2014-08-12,210.880005,211.309998,210.669998,210.929993,205.800339,11209
2014-08-13,210.5,210.770004,209.940002,209.979996,204.873459,12385
2014-08-14,211.149994,211.330002,210.889999,211.25,206.11261,9822
2014-08-15,211.470001,211.839996,211.259995,211.289993,206.151535,7333
2014-08-18,212.369995,212.520004,211.899994,212.100006,206.941895,12543
2014-08-19,212.940002,213.460007,212.880005,213.070007,207.888367,28339
2014-08-20,214.809998,214.899994,214.080002,214.850006,209.625031,39883
2014-08-21,215.559998,216.660004,215.559998,216.25,210.990982,17131
2014-08-22,216.139999,216.139999,215.389999,215.550003,210.307983,9030
2014-08-25,215.690002,216.399994,215.460007,216.399994,211.137299,9442
2014-08-26,217.039993,217.619995,216.399994,216.669998,211.400772,10448
2014-08-27,216.899994,216.910004,216.470001,216.470001,211.205688,10183
2014-08-28,216.119995,216.119995,215.229996,215.580002,210.33728,8180
2014-08-29,216.360001,216.360001,215.509995,215.820007,210.571457,21776
2014-09-01,216.300003,216.570007,216.089996,216.160004,210.903122,16433
2014-09-02,216.600006,217.800003,216.339996,217.630005,212.337448,6323
2014-09-03,217.429993,218.0,217.410004,217.619995,212.327652,18113
2014-09-04,216.589996,216.589996,215.639999,216.169998,210.912918,16944
2014-09-05,216.050003,216.190002,215.600006,215.630005,210.386063,18099
2014-09-08,216.5,216.5,215.789993,216.0,210.74704,13898
2014-09-09,217.490005,218.089996,217.320007,217.759995,212.464264,10927
2014-09-10,218.029999,219.089996,217.800003,218.990005,213.664352,29421
2014-09-11,220.0,220.0,218.350006,219.149994,213.82045,22701
2014-09-12,221.570007,222.800003,221.570007,222.770004,217.352432,14304
2014-09-15,221.820007,222.289993,221.539993,222.210007,216.80603,22048
2014-09-16,222.199997,222.710007,221.380005,222.360001,216.952347,52460
2014-09-17,222.860001,222.860001,222.350006,222.600006,217.186584,32125
2014-09-18,225.419998,226.020004,225.330002,225.449997,219.967255,35327
2014-09-19,226.669998,228.139999,226.5,227.470001,221.93811,35096
2014-09-22,227.660004,227.660004,225.970001,226.979996,221.460052,52242
2014-09-23,226.550003,227.190002,225.860001,226.220001,220.718491,23747
2014-09-24,226.199997,226.699997,225.720001,225.830002,220.407654,13348
2014-09-25,226.660004,228.050003,226.559998,227.820007,222.349838,18048
2014-09-26,225.570007,226.509995,225.0,226.509995,221.071304,13903
2014-09-29,227.630005,228.830002,227.630005,228.779999,223.286804,44614
2014-09-30,228.649994,228.779999,226.699997,227.289993,221.832596,23637
2014-10-01,227.070007,228.710007,226.089996,228.410004,222.92572,57487
2014-10-02,224.320007,224.320007,222.240005,222.690002,217.343033,62974
2014-10-03,223.119995,223.460007,222.690002,223.460007,218.094559,11699
2014-10-06,229.0,229.0,227.990005,228.350006,222.867142,14679
2014-10-07,225.589996,226.029999,224.919998,225.149994,219.743958,16927
2014-10-08,221.449997,222.389999,220.419998,222.270004,216.933121,22099
2014-10-09,224.0,224.410004,223.199997,223.389999,218.026215,12534
2014-10-10,221.309998,221.899994,220.779999,221.059998,215.752151,17905
2014-10-13,220.070007,220.070007,217.490005,217.679993,212.453308,35022
2014-10-14,215.619995,216.759995,215.0,215.0,209.837708,11949
2014-10-15,218.190002,218.460007,216.779999,216.979996,211.770111,17990
2014-10-16,212.339996,213.199997,211.860001,212.949997,207.836914,34527
2014-10-17,214.559998,214.669998,213.619995,214.270004,209.125168,34918
2014-10-20,218.160004,218.710007,217.130005,217.679993,212.453308,10766
2014-10-21,218.850006,219.0,216.639999,216.830002,211.623764,27692
2014-10-22,222.779999,223.600006,222.149994,222.610001,217.264938,27036
2014-10-23,222.100006,222.309998,221.5,222.0,216.66954,30473
2014-10-24,224.0,224.800003,223.149994,223.300003,217.938385,26312
2014-10-27,225.25,225.339996,224.279999,224.5,219.109573,23360
2014-10-28,225.0,225.039993,223.899994,224.380005,218.992447,9739
2014-10-29,225.119995,225.610001,225.100006,225.229996,219.822037,10654
2014-10-30,226.399994,227.460007,226.399994,227.0,221.54953,24868
2014-10-31,228.0,229.309998,227.399994,229.25,223.745499,11433
2014-11-03,231.539993,233.240005,231.539993,232.199997,226.624664,70426
2014-11-04,233.389999,233.899994,232.389999,232.669998,227.083405,105891
2014-11-05,231.669998,232.720001,231.0,231.970001,226.400208,16945
2014-11-06,237.490005,238.110001,236.289993,236.520004,230.840942,27723
2014-11-07,238.880005,240.059998,238.860001,239.669998,233.915329,25229
2014-11-10,237.119995,237.119995,235.889999,235.960007,230.294434,21768
2014-11-11,238.130005,238.979996,237.529999,238.820007,233.085693,52604
2014-11-12,236.820007,237.0,235.889999,236.539993,230.860489,19567
2014-11-13,237.0,237.070007,235.5,236.199997,230.52861,37381
2014-11-14,236.149994,236.610001,235.649994,236.380005,230.704254,15309
2014-11-17,235.470001,235.470001,232.800003,233.240005,227.639709,13076
2014-11-18,236.460007,236.779999,235.880005,236.199997,230.52861,15506
2014-11-19,237.720001,238.830002,237.300003,238.580002,232.851471,147606
2014-11-20,239.5,240.679993,239.5,240.059998,234.295959,14865
2014-11-21,240.639999,240.710007,239.5,240.039993,234.276443,120629
2014-11-24,240.399994,240.440002,239.25,239.690002,233.934814,24758
2014-11-25,242.179993,243.179993,242.050003,242.559998,236.735931,23190
2014-11-26,245.0,245.110001,244.0,244.820007,238.941681,33384
2014-11-27,245.440002,245.449997,243.229996,243.550003,237.702179,153190
2014-11-28,244.929993,246.669998,244.929993,246.610001,240.688705,58148
2014-12-01,246.369995,246.929993,245.0,245.550003,239.654144,26696
2014-12-02,244.039993,244.550003,243.110001,243.649994,237.799744,39299
2014-12-03,246.820007,248.779999,246.5,248.130005,242.172226,48811
2014-12-04,249.940002,249.970001,248.410004,249.449997,243.460495,67572
2014-12-05,249.830002,250.009995,249.300003,249.979996,243.977722,20367
2014-12-08,252.410004,253.360001,251.649994,253.300003,247.218063,25554
2014-12-09,251.240005,252.270004,250.669998,251.720001,245.675964,20922
2014-12-10,251.080002,251.539993,249.460007,249.460007,243.470245,24844
2014-12-11,246.5,246.520004,244.380005,246.520004,240.600845,60359
2014-12-12,248.080002,248.75,247.0,247.399994,241.459702,25468
2014-12-15,245.589996,246.789993,244.460007,245.919998,240.015274,49623
2014-12-16,245.440002,245.889999,244.529999,245.130005,239.244232,21859
2014-12-17,243.169998,245.0,242.539993,244.75,238.873398,27361
2014-12-18,249.960007,250.869995,249.589996,249.589996,243.597122,20763
2014-12-19,254.990005,256.0,254.729996,255.220001,249.091995,23458
2014-12-22,256.029999,257.190002,256.0,256.369995,250.214294,25655
2014-12-23,258.720001,260.0,257.899994,258.660004,252.449387,56997
2014-12-24,260.0,260.0,259.320007,259.890015,253.737381,27270
2014-12-29,260.059998,260.059998,258.5,258.5,252.38031,45623
2014-12-30,259.369995,259.5,258.549988,258.850006,252.722046,11028
2014-12-31,256.51001,256.549988,254.800003,255.050003,249.011993,4558
2015-01-02,254.210007,255.919998,253.800003,255.800003,249.744232,5401
2015-01-05,260.0,260.0,253.869995,256.279999,250.212891,13364
